date,symbol,weight
2025-07-08,RM,0.17557900737819052
2025-07-08,P,0.030822805184538882
2025-07-08,TS,0.09929532625964785
2025-07-08,RU,0.02
2025-07-08,AG,-0.020000000000000004
2025-07-08,AU,-0.10257624400542423
2025-07-08,IC,-0.13605897699838512
2025-07-08,IF,-0.18547152625518246
2025-07-08,SC,-0.020000000000000004
2025-07-08,IM,-0.07037064728753699
2025-07-08,SN,-0.020000000000000004
2025-07-08,SA,-0.020000000000000004
2025-07-08,M,-0.40552260545347124
2025-07-08,JM,-0.02000000000000001
2025-07-09,CU,0.1300764421814097
2025-07-09,AL,0.12507795025294485
2025-07-09,UR,0.08145498674987352
2025-07-09,I,0.02000000000000001
2025-07-09,JD,0.17479840986712197
2025-07-09,V,0.0560759486528389
2025-07-09,RM,0.13391813986010528
2025-07-09,LH,0.14678781529706672
2025-07-09,ZN,0.11181030713863903
2025-07-09,RU,0.020000000000000004
2025-07-09,AG,-0.032682270026585226
2025-07-09,AU,-0.11504543401964408
2025-07-09,SC,-0.02
2025-07-09,IF,-0.16978301009325206
2025-07-09,IM,-0.17805704672157904
2025-07-09,IC,-0.16976924406581237
2025-07-09,SN,-0.04077411411808049
2025-07-09,JM,-0.02
2025-07-09,OI,-0.12711112771143804
2025-07-09,CF,-0.12677775324360874
2025-07-10,CU,0.1644919231300429
2025-07-10,UR,0.0687334095743141
2025-07-10,JD,0.17351755824490173
2025-07-10,AL,0.13855809833258836
2025-07-10,I,0.02
2025-07-10,V,0.03586799430747924
2025-07-10,LH,0.1508049031900569
2025-07-10,ZN,0.12808000893089133
2025-07-10,P,0.02
2025-07-10,TS,0.09994610428972545
2025-07-10,AG,-0.03179038636060142
2025-07-10,AU,-0.13552106779471831
2025-07-10,IC,-0.16986673369271268
2025-07-10,IF,-0.17080513791705224
2025-07-10,SC,-0.020000000000000007
2025-07-10,IM,-0.16302322009908582
2025-07-10,SN,-0.02
2025-07-10,M,-0.19408087856267792
2025-07-10,JM,-0.02
2025-07-10,HC,-0.07491257557315159
2025-07-11,CU,0.16795135318088367
2025-07-11,JD,0.20185817709680462
2025-07-11,AL,0.14987490093599395
2025-07-11,UR,0.07639421420321331
2025-07-11,V,0.03062860061987901
2025-07-11,I,0.019999999999999997
2025-07-11,ZN,0.1379664375859274
2025-07-11,P,0.02
2025-07-11,LH,0.17532631637729792
2025-07-11,RU,0.020000000000000007
2025-07-11,AG,-0.020000000000000014
2025-07-11,AU,-0.10580987177660366
2025-07-11,IC,-0.25542495356733436
2025-07-11,IF,-0.22783462667176002
2025-07-11,T,-0.057930456608012174
2025-07-11,SC,-0.020000000000000004
2025-07-11,SN,-0.020000000000000028
2025-07-11,M,-0.23156814472002782
2025-07-11,HC,-0.04143194665626191
2025-07-11,JM,-0.020000000000000007
2025-07-14,CU,0.16019613534355806
2025-07-14,AL,0.1458339178165887
2025-07-14,JD,0.17455494186478945
2025-07-14,V,0.02940995105807563
2025-07-14,I,0.02
2025-07-14,UR,0.06744904381929157
2025-07-14,P,0.02
2025-07-14,ZN,0.13122024286946124
2025-07-14,LH,0.1511579616180933
2025-07-14,TS,0.10017780561014207
2025-07-14,AU,-0.08001138520368388
2025-07-14,AG,-0.02
2025-07-14,IC,-0.26605475898587605
2025-07-14,IF,-0.23914226246970124
2025-07-14,T,-0.07344538426091193
2025-07-14,SC,-0.02
2025-07-14,SN,-0.02
2025-07-14,SA,-0.020000000000000007
2025-07-14,M,-0.23772269381480993
2025-07-14,TA,-0.023623515265016905
2025-07-15,JD,0.16761667306361236
2025-07-15,CU,0.1653947751849458
2025-07-15,V,0.021615832606386234
2025-07-15,AL,0.14934467698075676
2025-07-15,I,0.02000000000000003
2025-07-15,UR,0.061665578086713864
2025-07-15,LH,0.15698381228357122
2025-07-15,P,0.020000000000000004
2025-07-15,ZN,0.13730414118604659
2025-07-15,TS,0.10007451060796736
2025-07-15,AU,-0.1176134819907191
2025-07-15,AG,-0.02
2025-07-15,IC,-0.16656665158523964
2025-07-15,IF,-0.1909618493141754
2025-07-15,IM,-0.12311134562484013
2025-07-15,SN,-0.02
2025-07-15,SC,-0.020000000000000007
2025-07-15,TA,-0.04411052399503655
2025-07-15,SA,-0.02802330608758304
2025-07-15,M,-0.26961284140240616
2025-07-16,I,0.01999999999999999
2025-07-16,JD,0.23443939387455928
2025-07-16,AL,0.14782869751966307
2025-07-16,UR,0.05737262469479329
2025-07-16,V,0.020000000000000125
2025-07-16,SR,0.10689911929644781
2025-07-16,CU,0.14904192015006304
2025-07-16,LH,0.15572094507038756
2025-07-16,TS,0.08869729939408595
2025-07-16,J,0.01999999999999999
2025-07-16,AG,-0.020000000000000018
2025-07-16,AU,-0.13845124882916426
2025-07-16,IC,-0.15183060218501132
2025-07-16,IF,-0.1683312833500483
2025-07-16,IM,-0.12649535937478856
2025-07-16,SN,-0.020000000000000004
2025-07-16,SC,-0.020000000000000004
2025-07-16,HC,-0.12186225552786288
2025-07-16,SA,-0.02025237269101692
2025-07-16,M,-0.21277687804210793
2025-07-17,JD,0.23382516265240505
2025-07-17,AL,0.14935956742530038
2025-07-17,I,0.02
2025-07-17,UR,0.05866383888409984
2025-07-17,SR,0.10531560716101235
2025-07-17,LH,0.1537925370275828
2025-07-17,V,0.02000000000000009
2025-07-17,TS,0.08873689248136586
2025-07-17,J,0.02
2025-07-17,CU,0.15030639436823356
2025-07-17,AG,-0.07293557347031916
2025-07-17,AU,-0.11497092321515126
2025-07-17,IF,-0.1496450153266976
2025-07-17,IC,-0.15019903548411442
2025-07-17,IM,-0.14790117535208858
2025-07-17,SN,-0.07793379976158682
2025-07-17,HC,-0.11606744406895625
2025-07-17,SC,-0.02
2025-07-17,SA,-0.020000000000000007
2025-07-17,CF,-0.13034703332108585
2025-07-18,AL,0.15121147369607169
2025-07-18,JD,0.23382443625918603
2025-07-18,UR,0.054976510111294265
2025-07-18,I,0.02000000000000002
2025-07-18,SR,0.10294327345225208
2025-07-18,V,0.02000000000000007
2025-07-18,LH,0.15676753449194364
2025-07-18,TS,0.08873932406484585
2025-07-18,J,0.019999999999999997
2025-07-18,CU,0.15153744792440635
2025-07-18,AG,-0.020000000000000004
2025-07-18,AU,-0.15447434137824131
2025-07-18,IF,-0.17798680998935257
2025-07-18,IC,-0.16832855109299905
2025-07-18,IM,-0.15260336942019265
2025-07-18,SN,-0.035186746496033934
2025-07-18,SC,-0.02
2025-07-18,SA,-0.020000000000000004
2025-07-18,HC,-0.10808710443527138
2025-07-18,CF,-0.1433330771879092
2025-07-21,JD,0.29597753560391843
2025-07-21,I,0.020000000000000014
2025-07-21,UR,0.05168444820190168
2025-07-21,SR,0.11835629312641205
2025-07-21,AL,0.17466659364501028
2025-07-21,V,0.01999999999999999
2025-07-21,LH,0.20314632971101845
2025-07-21,TS,0.07616879971173915
2025-07-21,FU,0.01999999999999999
2025-07-21,J,0.01999999999999999
2025-07-21,AU,-0.12647585515021886
2025-07-21,AG,-0.05761969609817877
2025-07-21,IM,-0.17404022689525883
2025-07-21,IF,-0.16381250038431924
2025-07-21,IC,-0.171202487422963
2025-07-21,SN,-0.06099091087244298
2025-07-21,HC,-0.07502056979519194
2025-07-21,CF,-0.13083775338142636
2025-07-21,SC,-0.02
2025-07-21,SA,-0.02
2025-07-22,JD,0.3251343396597686
2025-07-22,UR,0.026694625537203726
2025-07-22,SR,0.12855037115738055
2025-07-22,I,0.020000000000000094
2025-07-22,AL,0.18684226885474872
2025-07-22,V,0.01999999999999998
2025-07-22,LH,0.18018704778555308
2025-07-22,TS,0.07259134700534518
2025-07-22,J,0.01999999999999998
2025-07-22,FU,0.01999999999999998
2025-07-22,AU,-0.11918799840559738
2025-07-22,AG,-0.12515249495391986
2025-07-22,IF,-0.125886901574453
2025-07-22,IM,-0.14276169298428606
2025-07-22,IC,-0.13520802105268295
2025-07-22,SN,-0.10690252198170287
2025-07-22,HC,-0.09221435275260267
2025-07-22,CF,-0.11268601629475516
2025-07-22,SA,-0.020000000000000004
2025-07-22,SC,-0.020000000000000007
2025-07-23,JD,0.24319108505278245
2025-07-23,SR,0.1160786974770974
2025-07-23,I,0.020000000000000004
2025-07-23,UR,0.03303883560277129
2025-07-23,AL,0.17671008165882562
2025-07-23,V,0.020000000000000007
2025-07-23,LH,0.15755114106404708
2025-07-23,FU,0.020000000000000084
2025-07-23,J,0.020000000000000004
2025-07-23,CU,0.19343015914447617
2025-07-23,AU,-0.10198920630136334
2025-07-23,AG,-0.1045295306873654
2025-07-23,IF,-0.11250529392851828
2025-07-23,IC,-0.11562222550893682
2025-07-23,IM,-0.11796863678424933
2025-07-23,SN,-0.1065454471070288
2025-07-23,HC,-0.1079395048032159
2025-07-23,CF,-0.1057326154636199
2025-07-23,SC,-0.02000000000000001
2025-07-23,RB,-0.10716753941570233
2025-07-24,JD,0.2729602516601531
2025-07-24,I,0.01999999999999998
2025-07-24,UR,0.01999999999999998
2025-07-24,SR,0.11090623534347867
2025-07-24,LH,0.16886590723986528
2025-07-24,AL,0.1743758061743626
2025-07-24,J,0.020000000000000358
2025-07-24,V,0.020000000000000743
2025-07-24,RU,0.01999999999999998
2025-07-24,CU,0.1728917995821393
2025-07-24,AU,-0.09453624991368367
2025-07-24,AG,-0.02990410759291203
2025-07-24,IH,-0.16445855493640543
2025-07-24,IF,-0.1757030081943696
2025-07-24,SN,-0.03230923731370608
2025-07-24,IM,-0.18111023012717864
2025-07-24,HC,-0.09107182175464451
2025-07-24,SC,-0.02
2025-07-24,CF,-0.12732995985143292
2025-07-24,RB,-0.08357683031566707
2025-07-25,I,0.019999999999999983
2025-07-25,JD,0.272120055250683
2025-07-25,UR,0.019999999999999983
2025-07-25,SR,0.10627317017501302
2025-07-25,LH,0.16656055628417193
2025-07-25,AL,0.17307168153785554
2025-07-25,V,0.019999999999999983
2025-07-25,J,0.019999999999999983
2025-07-25,RU,0.020000000000000028
2025-07-25,CU,0.18197453675227643
2025-07-25,AU,-0.08698490504714099
2025-07-25,AG,-0.020000000000000004
2025-07-25,IF,-0.2010882701185915
2025-07-25,IC,-0.2046160372874994
2025-07-25,IH,-0.18426213223377574
2025-07-25,SN,-0.02317270956809192
2025-07-25,HC,-0.07148058970650853
2025-07-25,SC,-0.02
2025-07-25,CF,-0.12926343154797384
2025-07-25,RB,-0.059131924490418035
2025-07-28,JD,0.5000000000000004
2025-07-28,I,0.020000000000000014
2025-07-28,UR,0.020000000000000014
2025-07-28,SR,0.04626432674349338
2025-07-28,LH,0.1217182201567701
2025-07-28,V,0.02000000000000069
2025-07-28,RU,0.020000000000000275
2025-07-28,AL,0.20400695462760254
2025-07-28,J,0.020000000000000306
2025-07-28,TS,0.02801049847213223
2025-07-28,AU,-0.1804381989231694
2025-07-28,AG,-0.020000000000000098
2025-07-28,IF,-0.22109220149025216
2025-07-28,IH,-0.20401470595308616
2025-07-28,IC,-0.21023573498788278
2025-07-28,SN,-0.020000000000000635
2025-07-28,HC,-0.020000000000000667
2025-07-28,SC,-0.019999999999999997
2025-07-28,CF,-0.08421915864560826
2025-07-28,JM,-0.019999999999999997
2025-07-29,JD,0.4999999999999753
2025-07-29,I,0.020000000000008906
2025-07-29,UR,0.020000000000003026
2025-07-29,SR,0.020000000000010062
2025-07-29,LH,0.1433399675598476
2025-07-29,V,0.019999999999999744
2025-07-29,MA,0.019999999999999744
2025-07-29,AL,0.21423518319038254
2025-07-29,J,0.019999999999999744
2025-07-29,TS,0.022424849249773227
2025-07-29,AU,-0.18063723829527104
2025-07-29,AG,-0.02000000000000001
2025-07-29,IF,-0.29634809086255864
2025-07-29,IH,-0.27276098713691244
2025-07-29,SN,-0.04155991210114219
2025-07-29,T,-0.07496115591045925
2025-07-29,HC,-0.02
2025-07-29,SC,-0.020000000000000004
2025-07-29,A,-0.0537326156936565
2025-07-29,RB,-0.02
2025-07-30,JD,0.49999999999996514
2025-07-30,I,0.020000000000012935
2025-07-30,UR,0.019999999999999605
2025-07-30,SR,0.020000000000013233
2025-07-30,LH,0.0984668307834535
2025-07-30,RU,0.019999999999999605
2025-07-30,AL,0.1798700373035962
2025-07-30,MA,0.019999999999999605
2025-07-30,J,0.019999999999999605
2025-07-30,TF,0.10166313191296054
2025-07-30,AU,-0.3510356950967986
2025-07-30,AG,-0.02000000000000029
2025-07-30,IF,-0.24576607010053367
2025-07-30,IH,-0.2631982348026672
2025-07-30,SN,-0.01999999999999998
2025-07-30,T,-0.01999999999999998
2025-07-30,SC,-0.02000000000000013
2025-07-30,HC,-0.01999999999999998
2025-07-30,A,-0.01999999999999998
2025-07-30,JM,-0.020000000000000014
2025-07-31,JD,0.29154994803174056
2025-07-31,UR,0.020000000000001506
2025-07-31,I,0.019999999999999928
2025-07-31,SR,0.10530658584579007
2025-07-31,LH,0.1415542088422734
2025-07-31,AL,0.17328203507222747
2025-07-31,MA,0.01999999999999986
2025-07-31,RU,0.01999999999999986
2025-07-31,J,0.01999999999999986
2025-07-31,ZN,0.18830722220796742
2025-07-31,AU,-0.3082652163458604
2025-07-31,AG,-0.01999999999999998
2025-07-31,IF,-0.17695093972690146
2025-07-31,IH,-0.1775138563711883
2025-07-31,IM,-0.21726998755604396
2025-07-31,SN,-0.020000000000002807
2025-07-31,SC,-0.01999999999999998
2025-07-31,A,-0.020000000000002186
2025-07-31,JM,-0.01999999999999998
2025-07-31,HC,-0.02000000000000109
2025-08-01,JD,0.2917737556765137
2025-08-01,UR,0.0200000000000016
2025-08-01,I,0.01999999999999999
2025-08-01,LH,0.14217334387662617
2025-08-01,SR,0.10946596977462021
2025-08-01,AL,0.17016012272068193
2025-08-01,MA,0.020000000000000757
2025-08-01,J,0.019999999999999987
2025-08-01,RU,0.02000000000000344
2025-08-01,ZN,0.1864268079515522
2025-08-01,AU,-0.359455517746861
2025-08-01,AG,-0.01999999999999981
2025-08-01,IF,-0.18874797099514115
2025-08-01,IH,-0.1763486564528153
2025-08-01,IC,-0.15544785480518028
2025-08-01,SN,-0.019999999999999806
2025-08-01,SC,-0.020000000000002238
2025-08-01,RB,-0.019999999999999806
2025-08-01,JM,-0.02000000000000095
2025-08-01,HC,-0.019999999999999806
2025-08-04,JD,0.4999999999999996
2025-08-04,UR,0.020000000000000014
2025-08-04,SR,0.07081727020928892
2025-08-04,I,0.02000000000000028
2025-08-04,LH,0.1775177142627625
2025-08-04,MA,0.019999999999999997
2025-08-04,AL,0.125589513073168
2025-08-04,RU,0.019999999999999997
2025-08-04,J,0.020000000000000035
2025-08-04,TS,0.02607550245478053
2025-08-04,AU,-0.3537406729202115
2025-08-04,AG,-0.019999999999999976
2025-08-04,IF,-0.19235613356427203
2025-08-04,IH,-0.17700435699945163
2025-08-04,IC,-0.1568988365160649
2025-08-04,SN,-0.019999999999999973
2025-08-04,SC,-0.019999999999999973
2025-08-04,RB,-0.019999999999999973
2025-08-04,JM,-0.02000000000000006
2025-08-04,HC,-0.019999999999999973
2025-08-05,JD,0.316808548261051
2025-08-05,UR,0.019999999999999983
2025-08-05,SR,0.10590041839767703
2025-08-05,LH,0.15977156333626555
2025-08-05,I,0.02000000000000018
2025-08-05,MA,0.019999999999999983
2025-08-05,AL,0.14403275591219555
2025-08-05,J,0.019999999999999983
2025-08-05,RU,0.020000000000000014
2025-08-05,ZN,0.1734867140928107
2025-08-05,AU,-0.49999999999999645
2025-08-05,AG,-0.02000000000000226
2025-08-05,IF,-0.09864982648409319
2025-08-05,IH,-0.08813880941817118
2025-08-05,IM,-0.19321136409773632
2025-08-05,SC,-0.020000000000000438
2025-08-05,RB,-0.019999999999999973
2025-08-05,NI,-0.020000000000000115
2025-08-05,HC,-0.019999999999999973
2025-08-05,JM,-0.020000000000000143
2025-08-06,UR,0.019999999999999997
2025-08-06,JD,0.2547141361831919
2025-08-06,SR,0.084840623040004
2025-08-06,RM,0.29809198012268817
2025-08-06,I,0.019999999999999997
2025-08-06,AL,0.12502701695647203
2025-08-06,MA,0.019999999999999997
2025-08-06,J,0.019999999999999997
2025-08-06,RU,0.019999999999999997
2025-08-06,ZN,0.1373262436976438
2025-08-06,AU,-0.49999999999999717
2025-08-06,AG,-0.020000000000001374
2025-08-06,IF,-0.15502715728939934
2025-08-06,IH,-0.145772345108449
2025-08-06,IC,-0.07920049760215192
2025-08-06,SC,-0.019999999999999973
2025-08-06,NI,-0.020000000000000937
2025-08-06,HC,-0.020000000000000285
2025-08-06,RB,-0.019999999999999973
2025-08-06,JM,-0.019999999999999973
2025-08-07,UR,0.019999999999999997
2025-08-07,JD,0.2608223453970247
2025-08-07,SR,0.08084118626739402
2025-08-07,RM,0.30317607968152654
2025-08-07,AL,0.12200998783333797
2025-08-07,I,0.02
2025-08-07,MA,0.02
2025-08-07,J,0.020000000000000014
2025-08-07,RU,0.019999999999999997
2025-08-07,ZN,0.1331504008207166
2025-08-07,AU,-0.4999999999999988
2025-08-07,AG,-0.019999999999999952
2025-08-07,IF,-0.10358036748715001
2025-08-07,IH,-0.0868958132193819
2025-08-07,IM,-0.18952381929346948
2025-08-07,SC,-0.019999999999999952
2025-08-07,HC,-0.019999999999999952
2025-08-07,NI,-0.019999999999999952
2025-08-07,JM,-0.019999999999999952
2025-08-07,RB,-0.019999999999999997
2025-08-08,UR,0.02
2025-08-08,JD,0.28204174709252894
2025-08-08,SR,0.08406252639960118
2025-08-08,I,0.02000000000000005
2025-08-08,RM,0.34375447237649187
2025-08-08,MA,0.02000000000000001
2025-08-08,AL,0.11333199499729958
2025-08-08,J,0.02
2025-08-08,RU,0.02
2025-08-08,TS,0.07680925913407834
2025-08-08,AU,-0.49999999999999944
2025-08-08,AG,-0.01999999999999998
2025-08-08,IF,-0.09733110058884764
2025-08-08,IH,-0.10443070157020692
2025-08-08,IM,-0.1782381978409454
2025-08-08,SN,-0.01999999999999998
2025-08-08,SC,-0.020000000000000063
2025-08-08,JM,-0.020000000000000524
2025-08-08,HC,-0.01999999999999998
2025-08-08,RB,-0.01999999999999998
2025-08-11,JD,0.2819549997448094
2025-08-11,UR,0.020000000000000007
2025-08-11,SR,0.08672291828698721
2025-08-11,I,0.02
2025-08-11,RM,0.3420450971908252
2025-08-11,MA,0.02000000000000001
2025-08-11,AL,0.11136360782336262
2025-08-11,J,0.02
2025-08-11,RU,0.020000000000000018
2025-08-11,TS,0.07791337695401543
2025-08-11,AU,-0.49999999999999933
2025-08-11,AG,-0.019999999999999987
2025-08-11,IF,-0.0919799519706898
2025-08-11,IH,-0.14894584084010626
2025-08-11,IM,-0.13907420718920335
2025-08-11,SC,-0.019999999999999987
2025-08-11,SN,-0.02000000000000048
2025-08-11,HC,-0.020000000000000615
2025-08-11,JM,-0.019999999999999987
2025-08-11,FU,-0.0200000000000002
2025-08-12,UR,0.02
2025-08-12,JD,0.2362179188232132
2025-08-12,SR,0.07938938262382919
2025-08-12,MA,0.020000000000000018
2025-08-12,I,0.02
2025-08-12,RM,0.32833434506032394
2025-08-12,AL,0.11806143440963955
2025-08-12,J,0.020000000000000007
2025-08-12,TA,0.02978445660928614
2025-08-12,ZN,0.1282124624737079
2025-08-12,AU,-0.499999999999999
2025-08-12,AG,-0.02000000000000166
2025-08-12,IH,-0.14009697526566942
2025-08-12,IF,-0.10633501832312171
2025-08-12,IM,-0.1335680064112081
2025-08-12,SC,-0.020000000000000025
2025-08-12,SN,-0.01999999999999996
2025-08-12,A,-0.01999999999999996
2025-08-12,JM,-0.020000000000000104
2025-08-12,HC,-0.020000000000000042
2025-08-13,UR,0.019999999999999997
2025-08-13,JD,0.2156787581224463
2025-08-13,SR,0.10824005335879042
2025-08-13,MA,0.019999999999999997
2025-08-13,RM,0.3297274642857871
2025-08-13,I,0.053835707490214095
2025-08-13,AL,0.1215934622865142
2025-08-13,J,0.02000000000000009
2025-08-13,RU,0.019999999999999997
2025-08-13,TS,0.09092455445624772
2025-08-13,AU,-0.18799256502453904
2025-08-13,AG,-0.1805588044525705
2025-08-13,IF,-0.17258618070927648
2025-08-13,IH,-0.15453129152939268
2025-08-13,IM,-0.20433115828422108
2025-08-13,SN,-0.020000000000000136
2025-08-13,SC,-0.019999999999999997
2025-08-13,HC,-0.020000000000000056
2025-08-13,RB,-0.020000000000000108
2025-08-13,JM,-0.019999999999999997
2025-08-14,UR,0.019999999999999997
2025-08-14,JD,0.21232102285637272
2025-08-14,SR,0.10442660119920552
2025-08-14,RM,0.3341510855190308
2025-08-14,MA,0.019999999999999997
2025-08-14,I,0.019999999999999997
2025-08-14,J,0.020000000000000028
2025-08-14,AL,0.12369151043596731
2025-08-14,RU,0.019999999999999997
2025-08-14,ZN,0.12540977998942351
2025-08-14,AU,-0.15946471191193398
2025-08-14,IF,-0.18754952792772395
2025-08-14,AG,-0.18946366029871284
2025-08-14,IH,-0.1664615972394622
2025-08-14,IC,-0.19706050262216293
2025-08-14,SC,-0.020000000000000025
2025-08-14,SN,-0.020000000000001465
2025-08-14,HC,-0.020000000000001496
2025-08-14,JM,-0.019999999999999983
2025-08-14,RB,-0.02000000000000115
2025-08-15,UR,0.02000000000000001
2025-08-15,JD,0.19603023891833057
2025-08-15,SR,0.10050341252620455
2025-08-15,MA,0.020000000000000025
2025-08-15,I,0.020000000000000042
2025-08-15,RM,0.3331391463926763
2025-08-15,AL,0.11913959420533676
2025-08-15,J,0.02
2025-08-15,TA,0.048360472761140624
2025-08-15,ZN,0.12282713519631115
2025-08-15,AU,-0.15470047542860615
2025-08-15,AG,-0.17297647745296565
2025-08-15,IF,-0.16226898500899214
2025-08-15,IH,-0.14128220689524043
2025-08-15,IC,-0.18127332466075596
2025-08-15,SC,-0.020000000000000007
2025-08-15,SN,-0.019999999999999997
2025-08-15,JM,-0.020000000000000157
2025-08-15,RB,-0.019999999999999997
2025-08-15,A,-0.10749853055343947
2025-08-18,UR,0.020000000000000087
2025-08-18,JD,0.27481040324713146
2025-08-18,SR,0.13825384388766543
2025-08-18,MA,0.02000000000000031
2025-08-18,I,0.01999999999999993
2025-08-18,CF,0.18919877687757902
2025-08-18,AL,0.14343849775669973
2025-08-18,J,0.02000000000000005
2025-08-18,TA,0.01999999999999993
2025-08-18,ZN,0.1542984782309241
2025-08-18,AU,-0.1147112888071242
2025-08-18,IF,-0.10845345176778064
2025-08-18,AG,-0.0200000000000002
2025-08-18,IH,-0.01999999999999999
2025-08-18,IC,-0.17705299569813454
2025-08-18,SC,-0.01999999999999999
2025-08-18,SN,-0.01999999999999999
2025-08-18,JM,-0.02000000000000001
2025-08-18,A,-0.020000000000000264
2025-08-18,OI,-0.4797822637269602
2025-08-19,UR,0.020000000000000115
2025-08-19,JD,0.27323218918399045
2025-08-19,MA,0.020000000000000115
2025-08-19,SR,0.13794654793991873
2025-08-19,CF,0.18829426892154122
2025-08-19,I,0.019999999999999938
2025-08-19,AL,0.14341280671496554
2025-08-19,J,0.020000000000000042
2025-08-19,TA,0.019999999999999938
2025-08-19,ZN,0.15711418723958406
2025-08-19,AU,-0.11035602361799741
2025-08-19,IF,-0.07029285299327231
2025-08-19,IH,-0.02000000000000021
2025-08-19,IM,-0.24876320125405404
2025-08-19,AG,-0.019999999999999997
2025-08-19,SC,-0.020000000000000028
2025-08-19,SN,-0.02000000000000007
2025-08-19,JM,-0.020000000000000007
2025-08-19,OI,-0.4505879221346758
2025-08-19,A,-0.02000000000000011
2025-08-20,UR,0.019999999999999997
2025-08-20,JD,0.36625409452721946
2025-08-20,MA,0.020000000000000004
2025-08-20,SR,0.15583662357582437
2025-08-20,CF,0.2232035009711302
2025-08-20,I,0.019999999999999997
2025-08-20,V,0.020000000000000316
2025-08-20,J,0.020000000000000122
2025-08-20,AL,0.1347057809258256
2025-08-20,RB,0.019999999999999997
2025-08-20,AU,-0.11962249408116106
2025-08-20,IF,-0.1599741981360283
2025-08-20,AG,-0.020000000000000528
2025-08-20,IH,-0.13210619629803322
2025-08-20,IC,-0.19630475945386017
2025-08-20,SC,-0.020000000000000046
2025-08-20,SN,-0.019999999999999966
2025-08-20,JM,-0.020000000000000073
2025-08-20,A,-0.020000000000000184
2025-08-20,OI,-0.2919923520309163
2025-08-21,UR,0.019999999999999997
2025-08-21,JD,0.35728817260039036
2025-08-21,MA,0.019999999999999997
2025-08-21,SR,0.16235119671031628
2025-08-21,CF,0.22749474280077359
2025-08-21,I,0.020000000000000056
2025-08-21,J,0.019999999999999997
2025-08-21,V,0.019999999999999997
2025-08-21,AL,0.13286588788851988
2025-08-21,RB,0.019999999999999997
2025-08-21,IF,-0.22045373418752873
2025-08-21,AU,-0.19538734476843783
2025-08-21,AG,-0.01999999999999997
2025-08-21,IC,-0.27348056605075016
2025-08-21,IH,-0.1815604716472406
2025-08-21,SC,-0.029117883346040426
2025-08-21,JM,-0.01999999999999997
2025-08-21,NI,-0.020000000000002148
2025-08-21,A,-0.01999999999999997
2025-08-21,Y,-0.01999999999999997
2025-08-22,UR,0.020000000000000025
2025-08-22,JD,0.3485322395605186
2025-08-22,MA,0.020000000000000007
2025-08-22,AL,0.13139390587466335
2025-08-22,J,0.020000000000000025
2025-08-22,V,0.020000000000000108
2025-08-22,CF,0.23070335584437413
2025-08-22,I,0.020000000000000004
2025-08-22,SR,0.1693704987204436
2025-08-22,RB,0.02000000000000005
2025-08-22,IF,-0.09641987701722776
2025-08-22,AU,-0.14200405513514852
2025-08-22,IM,-0.1305269391825544
2025-08-22,IC,-0.08564711335142924
2025-08-22,AG,-0.020000000000000306
2025-08-22,SC,-0.019999999999999993
2025-08-22,JM,-0.02000000000000008
2025-08-22,OI,-0.4454020153136398
2025-08-22,Y,-0.020000000000000046
2025-08-22,NI,-0.019999999999999983
2025-08-25,UR,0.01999999999999995
2025-08-25,MA,0.02000000000000071
2025-08-25,JD,0.3659386305072019
2025-08-25,V,0.020000000000000892
2025-08-25,I,0.019999999999999952
2025-08-25,J,0.020000000000000694
2025-08-25,LH,0.14601215074097507
2025-08-25,CF,0.21080210933245772
2025-08-25,AL,0.15724710941936304
2025-08-25,RB,0.01999999999999995
2025-08-25,AU,-0.1142326130673419
2025-08-25,IF,-0.13867835853207136
2025-08-25,AG,-0.019999999999999997
2025-08-25,IH,-0.15630704981364796
2025-08-25,IM,-0.14448375309257078
2025-08-25,SC,-0.019999999999999997
2025-08-25,JM,-0.019999999999999997
2025-08-25,OI,-0.3462982254943679
2025-08-25,FU,-0.020000000000000115
2025-08-25,SN,-0.019999999999999997
2025-08-26,UR,0.01999999999999998
2025-08-26,MA,0.01999999999999998
2025-08-26,JD,0.42228732276712444
2025-08-26,V,0.01999999999999998
2025-08-26,I,0.01999999999999998
2025-08-26,AL,0.13912677876095886
2025-08-26,SR,0.1488281298053104
2025-08-26,J,0.0200000000000003
2025-08-26,LH,0.16975776866660605
2025-08-26,RB,0.01999999999999998
2025-08-26,IF,-0.11685480298415912
2025-08-26,AU,-0.019999999999999997
2025-08-26,IM,-0.15603101735557176
2025-08-26,AG,-0.020000000000000902
2025-08-26,IH,-0.13317923993153058
2025-08-26,SC,-0.02000000000000001
2025-08-26,JM,-0.019999999999999997
2025-08-26,FU,-0.02
2025-08-26,Y,-0.019999999999999997
2025-08-26,OI,-0.4739349397287376
2025-08-27,UR,0.019999999999999997
2025-08-27,JD,0.40923853606101246
2025-08-27,MA,0.019999999999999997
2025-08-27,AL,0.15769267068408058
2025-08-27,SR,0.1554073497344014
2025-08-27,I,0.02
2025-08-27,V,0.019999999999999997
2025-08-27,J,0.020000000000000087
2025-08-27,LH,0.15766144352050546
2025-08-27,RB,0.019999999999999997
2025-08-27,IF,-0.02
2025-08-27,IM,-0.17967537927408053
2025-08-27,IC,-0.07955760061678636
2025-08-27,AU,-0.10685953420764983
2025-08-27,AG,-0.02
2025-08-27,SC,-0.020000000000000035
2025-08-27,JM,-0.020000000000000094
2025-08-27,M,-0.5
2025-08-27,Y,-0.02
